rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1 || ['e2e4', 'd2d4']
r1bqkbnr/1ppppppp/p1n5/8/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 1 3 || ['d3d4', 'g1f3']
rnbqkbnr/1pp1pppp/p7/3p4/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'c1f4']
rnbqkbnr/1pp1pppp/p2p4/8/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'g2g3']
rnbqkbnr/1p1ppppp/p7/2p5/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['e2e4', 'g1f3']
rnbqkbnr/1pppppp1/p6p/8/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['g2g3', 'e2e4']
rnbqkbnr/1ppppp1p/p5p1/8/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['e2e4', 'g1f3']
rnbqkbnr/1ppp1ppp/p3p3/8/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['e2e4', 'g1f3']
rnbqkbnr/1p1ppppp/p1p5/8/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['e2e4', 'g1f3']
rnbqkbnr/1ppppppp/p7/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 2 || ['b7b5', 'e7e6']
rnbqkbnr/2pppppp/p7/1p6/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'd2d4']
rnbqkbnr/1ppp1ppp/p3p3/8/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'd2d4']
rnbqkbnr/1ppp1ppp/p7/4p3/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 3 || ['b1c3', 'g2g3']
rnbqkb1r/1ppppppp/p4n2/8/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 1 3 || ['d2d4', 'g1f3']
rnbqkbnr/1p1ppppp/p7/2p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 3 || ['g2g3', 'g1f3']
rnbqkbnr/1p1ppppp/p1p5/8/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 3 || ['e2e3', 'g1f3']
r1bqkbnr/1ppppppp/p1n5/8/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 1 3 || ['d2d4', 'd2d3']
rnbqkbnr/1pp1pppp/p2p4/8/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 3 || ['d2d4', 'g1f3']
rnbqkbnr/1ppppp1p/p5p1/8/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 3 || ['b1c3', 'd2d4']
rnbqkbnr/1pppppp1/p6p/8/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 3 || ['e2e4', 'g1f3']
rnbqkbnr/1ppppppp/p7/8/7P/2P5/PP1PPPP1/RNBQKBNR b KQkq - 0 2 || ['e7e5', 'g8f6']
rnbqkbnr/1ppp1ppp/p7/4p3/7P/2P5/PP1PPPP1/RNBQKBNR w KQkq - 0 3 || ['d2d4', 'g2g3']
rnbqkb1r/1ppppppp/p4n2/8/7P/2P5/PP1PPPP1/RNBQKBNR w KQkq - 1 3 || ['d2d4', 'g1f3']
rnbqkbnr/1pp1pppp/p7/3p4/7P/2P5/PP1PPPP1/RNBQKBNR w KQkq - 0 3 || ['d2d4', 'g1f3']
rnbqkbnr/1pp1pppp/p2p4/8/7P/2P5/PP1PPPP1/RNBQKBNR w KQkq - 0 3 || ['d2d4', 'e2e4']
rnbqkbnr/1p1ppppp/p7/2p5/7P/2P5/PP1PPPP1/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'd2d4']
rnbqkbnr/1ppp1ppp/p3p3/8/7P/2P5/PP1PPPP1/RNBQKBNR w KQkq - 0 3 || ['e2e4', 'd2d4']
r1bqkbnr/1ppppppp/p1n5/8/7P/2P5/PP1PPPP1/RNBQKBNR w KQkq - 1 3 || ['d2d4', 'g1f3']
rnbqkbnr/2pppppp/pp6/8/7P/2P5/PP1PPPP1/RNBQKBNR w KQkq - 0 3 || ['g2g3', 'e2e4']
rnbqkbnr/1pppppp1/p6p/8/7P/2P5/PP1PPPP1/RNBQKBNR w KQkq - 0 3 || ['e2e4', 'g1f3']
rnbqkbnr/2pppppp/p7/1p6/7P/2P5/PP1PPPP1/RNBQKBNR w KQkq - 0 3 || ['a2a4', 'h4h5']
rnbqkbnr/pp1ppppp/8/2p5/8/2P5/PP1PPPPP/RNBQKBNR w KQkq - 0 2 || ['e2e4', 'd2d4']
rnbqkbnr/pp1ppppp/8/2p5/4P3/2P5/PP1P1PPP/RNBQKBNR b KQkq - 0 2 || ['d7d5', 'b8c6']
rnbqkbnr/pp2pppp/8/2pp4/4P3/2P5/PP1P1PPP/RNBQKBNR w KQkq - 0 3 || ['e4d5', 'e4e5']
r1bqkbnr/pp1ppppp/2n5/2p5/4P3/2P5/PP1P1PPP/RNBQKBNR w KQkq - 1 3 || ['d2d4', 'g1f3']
rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/2P5/PP1P1PPP/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'd2d4']
rnbqkb1r/pp1ppppp/5n2/2p5/4P3/2P5/PP1P1PPP/RNBQKBNR w KQkq - 1 3 || ['e4e5', 'd2d3']
rnbqkbnr/1p1ppppp/p7/2p5/4P3/2P5/PP1P1PPP/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'f1e2']
rnbqkbnr/pp1p1ppp/8/2p1p3/4P3/2P5/PP1P1PPP/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'd2d4']
rnbqkbnr/pp1ppp1p/6p1/2p5/4P3/2P5/PP1P1PPP/RNBQKBNR w KQkq - 0 3 || ['d2d4', 'g1f3']
rnbqkb1r/pp1ppppp/7n/2p5/4P3/2P5/PP1P1PPP/RNBQKBNR w KQkq - 1 3 || ['g1f3', 'f1e2']
rnbqkbnr/pp1pppp1/7p/2p5/4P3/2P5/PP1P1PPP/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'd2d4']
rnb1kbnr/ppqppppp/8/2p5/4P3/2P5/PP1P1PPP/RNBQKBNR w KQkq - 1 3 || ['g1f3', 'd2d4']
rnbqkbnr/pp1ppppp/8/2p5/3P4/2P5/PP2PPPP/RNBQKBNR b KQkq - 0 2 || ['g8f6', 'c5d4']
rnbqkb1r/pp1ppppp/5n2/2p5/3P4/2P5/PP2PPPP/RNBQKBNR w KQkq - 1 3 || ['d4d5', 'g1f3']
rnbqkbnr/pp1ppppp/8/8/3p4/2P5/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['c3d4', 'g1f3']
rnbqkbnr/pp2pppp/8/2pp4/3P4/2P5/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['d4c5', 'g1f3']
rnbqkbnr/pp1p1ppp/4p3/2p5/3P4/2P5/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['e2e4', 'c1f4']
rnbqkbnr/pp2pppp/3p4/2p5/3P4/2P5/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['e2e4', 'd4c5']
rnbqkbnr/pp1ppp1p/6p1/2p5/3P4/2P5/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['e2e4', 'd4c5']
rnbqkbnr/1p1ppppp/p7/2p5/3P4/2P5/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['d4c5', 'e2e4']
rnbqkbnr/pp1pppp1/7p/2p5/3P4/2P5/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['e2e4', 'a2a3']
rnb1kbnr/pp1ppppp/8/q1p5/3P4/2P5/PP2PPPP/RNBQKBNR w KQkq - 1 3 || ['d4d5', 'd4c5']
rnb1kbnr/pp1ppppp/1q6/2p5/3P4/2P5/PP2PPPP/RNBQKBNR w KQkq - 1 3 || ['d4d5', 'e2e4']
rnbqkbnr/pp1ppppp/8/2p5/8/2P2N2/PP1PPPPP/RNBQKB1R b KQkq - 1 2 || ['g8f6', 'd7d5']
rnbqkb1r/pp1ppppp/5n2/2p5/8/2P2N2/PP1PPPPP/RNBQKB1R w KQkq - 2 3 || ['d2d4', 'e2e3']
rnbqkbnr/pp2pppp/8/2pp4/8/2P2N2/PP1PPPPP/RNBQKB1R w KQkq - 0 3 || ['d2d4', 'e2e3']
r1bqkbnr/pp1ppppp/2n5/2p5/8/2P2N2/PP1PPPPP/RNBQKB1R w KQkq - 2 3 || ['d2d4', 'e2e4']
rnbqkbnr/pp1p1ppp/4p3/2p5/8/2P2N2/PP1PPPPP/RNBQKB1R w KQkq - 0 3 || ['e2e4', 'd2d3']
rnbqkbnr/p2ppppp/1p6/2p5/8/2P2N2/PP1PPPPP/RNBQKB1R w KQkq - 0 3 || ['e2e4', 'd2d4']
rnbqkbnr/pp1ppp1p/6p1/2p5/8/2P2N2/PP1PPPPP/RNBQKB1R w KQkq - 0 3 || ['e2e4', 'd2d4']
rnbqkbnr/1p1ppppp/p7/2p5/8/2P2N2/PP1PPPPP/RNBQKB1R w KQkq - 0 3 || ['e2e4', 'd2d4']
rnbqkbnr/pp1pp1pp/8/2p2p2/8/2P2N2/PP1PPPPP/RNBQKB1R w KQkq - 0 3 || ['d2d4', 'e2e3']
rnbqkbnr/pp2pppp/3p4/2p5/8/2P2N2/PP1PPPPP/RNBQKB1R w KQkq - 0 3 || ['d2d4', 'a2a3']
rnbqkbnr/pp1ppppp/8/2p5/8/2P1P3/PP1P1PPP/RNBQKBNR b KQkq - 0 2 || ['d7d5', 'e7e6']
rnbqkbnr/pp2pppp/8/2pp4/8/2P1P3/PP1P1PPP/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'd2d4']
rnbqkbnr/pp1p1ppp/4p3/2p5/8/2P1P3/PP1P1PPP/RNBQKBNR w KQkq - 0 3 || ['d2d4', 'g1f3']
rnbqkb1r/pp1ppppp/5n2/2p5/8/2P1P3/PP1P1PPP/RNBQKBNR w KQkq - 1 3 || ['d2d4', 'g1f3']
r1bqkbnr/pp1ppppp/2n5/2p5/8/2P1P3/PP1P1PPP/RNBQKBNR w KQkq - 1 3 || ['d2d4', 'f1e2']
rnbqkbnr/pp1pppp1/7p/2p5/8/2P1P3/PP1P1PPP/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'd2d4']
rnbqkbnr/pp1ppp1p/6p1/2p5/8/2P1P3/PP1P1PPP/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'd2d4']
rnbqkbnr/p2ppppp/1p6/2p5/8/2P1P3/PP1P1PPP/RNBQKBNR w KQkq - 0 3 || ['c3c4', 'd2d4']
rnbqkbnr/1p1ppppp/p7/2p5/8/2P1P3/PP1P1PPP/RNBQKBNR w KQkq - 0 3 || ['d2d4', 'g1f3']
rnb1kbnr/ppqppppp/8/2p5/8/2P1P3/PP1P1PPP/RNBQKBNR w KQkq - 1 3 || ['d2d4', 'g1f3']
rnbqkbnr/pp1p1ppp/8/2p1p3/8/2P1P3/PP1P1PPP/RNBQKBNR w KQkq - 0 3 || ['d2d4', 'c3c4']
rnbqkbnr/pp1ppppp/8/2p5/1P6/2P5/P2PPPPP/RNBQKBNR b KQkq - 0 2 || ['b7b6', 'c5b4']
rnbqkbnr/p2ppppp/1p6/2p5/1P6/2P5/P2PPPPP/RNBQKBNR w KQkq - 0 3 || ['c1b2', 'd2d3']
rnbqkbnr/pp1ppppp/8/8/1p6/2P5/P2PPPPP/RNBQKBNR w KQkq - 0 3 || ['c3b4', 'd1b3']
rnbqkbnr/pp2pppp/3p4/2p5/1P6/2P5/P2PPPPP/RNBQKBNR w KQkq - 0 3 || ['b4c5', 'g1f3']
rnbqkbnr/pp1p1ppp/8/2p1p3/1P6/2P5/P2PPPPP/RNBQKBNR w KQkq - 0 3 || ['b4c5', 'c1b2']
rnbqkb1r/pp1ppppp/5n2/2p5/1P6/2P5/P2PPPPP/RNBQKBNR w KQkq - 1 3 || ['b4c5', 'g1f3']
r1bqkbnr/pp1ppppp/2n5/2p5/1P6/2P5/P2PPPPP/RNBQKBNR w KQkq - 1 3 || ['b4c5']
rnbqkbnr/pp1ppppp/8/2p5/8/P1P5/1P1PPPPP/RNBQKBNR b KQkq - 0 2 || ['e7e5', 'g8f6']
rnbqkbnr/pp1p1ppp/8/2p1p3/8/P1P5/1P1PPPPP/RNBQKBNR w KQkq - 0 3 || ['d2d4', 'e2e3']
rnbqkb1r/pp1ppppp/5n2/2p5/8/P1P5/1P1PPPPP/RNBQKBNR w KQkq - 1 3 || ['d2d4', 'g1f3']
rnbqkbnr/p2ppppp/1p6/2p5/8/P1P5/1P1PPPPP/RNBQKBNR w KQkq - 0 3 || ['e2e4', 'd2d4']
rnbqkbnr/pp1p1ppp/4p3/2p5/8/P1P5/1P1PPPPP/RNBQKBNR w KQkq - 0 3 || ['d2d4', 'e2e4']
r1bqkbnr/pp1ppppp/2n5/2p5/8/P1P5/1P1PPPPP/RNBQKBNR w KQkq - 1 3 || ['d2d4', 'b2b4']
rnbqkbnr/pp2pppp/8/2pp4/8/P1P5/1P1PPPPP/RNBQKBNR w KQkq - 0 3 || ['d2d4', 'g1f3']
rnbqkbnr/pp1ppp1p/6p1/2p5/8/P1P5/1P1PPPPP/RNBQKBNR w KQkq - 0 3 || ['e2e3', 'd2d4']
rnb1kbnr/ppqppppp/8/2p5/8/P1P5/1P1PPPPP/RNBQKBNR w KQkq - 1 3 || ['c3c4', 'd2d4']
rnbqkbnr/pp1pp1pp/8/2p2p2/8/P1P5/1P1PPPPP/RNBQKBNR w KQkq - 0 3 || ['d2d4', 'g1f3']
rnbqkbnr/pp2pppp/3p4/2p5/8/P1P5/1P1PPPPP/RNBQKBNR w KQkq - 0 3 || ['d2d4', 'g1f3']
rnbqkbnr/pp1ppppp/8/2p5/8/2P3P1/PP1PPP1P/RNBQKBNR b KQkq - 0 2 || ['d7d5', 'g8f6']
rnbqkbnr/pp2pppp/8/2pp4/8/2P3P1/PP1PPP1P/RNBQKBNR w KQkq - 0 3 || ['d2d4', 'g1f3']
rnbqkb1r/pp1ppppp/5n2/2p5/8/2P3P1/PP1PPP1P/RNBQKBNR w KQkq - 1 3 || ['g1f3', 'f1g2']
r1bqkbnr/pp1ppppp/2n5/2p5/8/2P3P1/PP1PPP1P/RNBQKBNR w KQkq - 1 3 || ['f1g2', 'd2d4']
rnbqkbnr/pp1p1ppp/8/2p1p3/8/2P3P1/PP1PPP1P/RNBQKBNR w KQkq - 0 3 || ['f1g2', 'd2d4']
rnbqkbnr/pp1p1ppp/4p3/2p5/8/2P3P1/PP1PPP1P/RNBQKBNR w KQkq - 0 3 || ['e2e4']
rnbqkbnr/pp1pppp1/7p/2p5/8/2P3P1/PP1PPP1P/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'f1g2']
rnbqkbnr/1p1ppppp/8/p1p5/8/2P3P1/PP1PPP1P/RNBQKBNR w KQkq - 0 3 || ['c3c4', 'e2e4']
rnbqkbnr/pp1ppp1p/6p1/2p5/8/2P3P1/PP1PPP1P/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'd2d4']
rnbqkbnr/1p1ppppp/p7/2p5/8/2P3P1/PP1PPP1P/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'f1g2']
rnbqkbnr/pp2pppp/3p4/2p5/8/2P3P1/PP1PPP1P/RNBQKBNR w KQkq - 0 3 || ['d2d4', 'f1g2']
rnbqkbnr/pp1ppppp/8/2p5/8/2P4P/PP1PPPP1/RNBQKBNR b KQkq - 0 2 || ['e7e5', 'g8f6']
rnbqkbnr/pp1p1ppp/8/2p1p3/8/2P4P/PP1PPPP1/RNBQKBNR w KQkq - 0 3 || ['d2d4', 'e2e3']
rnbqkb1r/pp1ppppp/5n2/2p5/8/2P4P/PP1PPPP1/RNBQKBNR w KQkq - 1 3 || ['e2e3', 'g1f3']
rnbqkbnr/pp2pppp/8/2pp4/8/2P4P/PP1PPPP1/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'd2d4']
r1bqkbnr/pp1ppppp/2n5/2p5/8/2P4P/PP1PPPP1/RNBQKBNR w KQkq - 1 3 || ['d2d4', 'e2e3']
rnbqkbnr/pp1p1ppp/4p3/2p5/8/2P4P/PP1PPPP1/RNBQKBNR w KQkq - 0 3 || ['e2e4', 'e2e3']
rnb1kbnr/ppqppppp/8/2p5/8/2P4P/PP1PPPP1/RNBQKBNR w KQkq - 1 3 || ['d2d4', 'e2e3']
rnbqkbnr/p2ppppp/1p6/2p5/8/2P4P/PP1PPPP1/RNBQKBNR w KQkq - 0 3 || ['d2d4', 'g1f3']
rnbqkbnr/pp1pp1pp/8/2p2p2/8/2P4P/PP1PPPP1/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'e2e3']
rnbqkbnr/pp1ppp1p/6p1/2p5/8/2P4P/PP1PPPP1/RNBQKBNR w KQkq - 0 3 || ['e2e4', 'g1f3']
rnbqkbnr/pp1pppp1/7p/2p5/8/2P4P/PP1PPPP1/RNBQKBNR w KQkq - 0 3 || ['e2e4', 'd2d4']
rnbqkbnr/pp1ppppp/8/2p5/8/2PP4/PP2PPPP/RNBQKBNR b KQkq - 0 2 || ['d7d5', 'b8c6']
rnbqkbnr/pp2pppp/8/2pp4/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['e2e4', 'g2g3']
r1bqkbnr/pp1ppppp/2n5/2p5/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 1 3 || ['e2e4', 'd3d4']
rnbqkb1r/pp1ppppp/5n2/2p5/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 1 3 || ['e2e4', 'g1f3']
rnbqkbnr/pp1ppp1p/6p1/2p5/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['g2g3', 'e2e4']
rnbqkbnr/pp1p1ppp/8/2p1p3/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'c3c4']
rnbqkbnr/pp1p1ppp/4p3/2p5/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['b1d2', 'g1f3']
rnbqkbnr/pp1pppp1/7p/2p5/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['b1d2', 'f2f4']
rnbqkbnr/pp2pppp/3p4/2p5/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['d3d4', 'g1f3']
rnbqkbnr/1p1ppppp/p7/2p5/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'h2h3']
rnbqkbnr/pp1pppp1/8/2p4p/8/2PP4/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'e2e4']
rnbqkbnr/pp1ppppp/8/2p5/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 2 || ['b8c6', 'g7g6']
r1bqkbnr/pp1ppppp/2n5/2p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 1 3 || ['e2e3', 'g1f3']
rnbqkbnr/pp1ppp1p/6p1/2p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 3 || ['g2g3', 'b1c3']
rnbqkb1r/pp1ppppp/5n2/2p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 1 3 || ['b1c3', 'g1f3']
rnbqkbnr/pp1p1ppp/4p3/2p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 3 || ['e2e3', 'g1f3']
rnbqkbnr/pp2pppp/3p4/2p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 3 || ['b1c3', 'g2g3']
rnbqkbnr/pp1pppp1/7p/2p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'b1c3']
rnb1kbnr/pp1ppppp/8/q1p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 1 3 || ['e2e3', 'b1c3']
rnbqkbnr/pp1p1ppp/8/2p1p3/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 3 || ['d2d3', 'b1c3']
rnbqkbnr/1p1ppppp/p7/2p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 3 || ['g2g3', 'g1f3']
rnbqkbnr/1p1ppppp/8/p1p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 3 || ['b1c3', 'g1f3']
rnbqkbnr/ppppp1pp/8/5p2/8/2P5/PP1PPPPP/RNBQKBNR w KQkq - 0 2 || ['g1f3', 'd2d4']
rnbqkbnr/ppppp1pp/8/5p2/8/2P2N2/PP1PPPPP/RNBQKB1R b KQkq - 1 2 || ['d7d6', 'e7e6']
rnbqkbnr/ppp1p1pp/3p4/5p2/8/2P2N2/PP1PPPPP/RNBQKB1R w KQkq - 0 3 || ['d2d4', 'g2g3']
rnbqkbnr/pppp2pp/4p3/5p2/8/2P2N2/PP1PPPPP/RNBQKB1R w KQkq - 0 3 || ['c3c4', 'd2d4']
rnbqkb1r/ppppp1pp/5n2/5p2/8/2P2N2/PP1PPPPP/RNBQKB1R w KQkq - 2 3 || ['g2g3', 'd2d4']
rnbqkbnr/ppppp2p/6p1/5p2/8/2P2N2/PP1PPPPP/RNBQKB1R w KQkq - 0 3 || ['a2a4', 'g2g3']
rnbqkbnr/1pppp1pp/8/p4p2/8/2P2N2/PP1PPPPP/RNBQKB1R w KQkq - 0 3 || ['g2g3', 'd1c2']
rnbqkbnr/pp1pp1pp/8/2p2p2/8/2P2N2/PP1PPPPP/RNBQKB1R w KQkq - 0 3 || ['g2g3', 'd2d4']
r1bqkbnr/ppppp1pp/2n5/5p2/8/2P2N2/PP1PPPPP/RNBQKB1R w KQkq - 2 3 || ['d2d4', 'b2b4']
rnbqkbnr/1pppp1pp/p7/5p2/8/2P2N2/PP1PPPPP/RNBQKB1R w KQkq - 0 3 || ['d2d4', 'h2h3']
rnbqkbnr/ppp1p1pp/8/3p1p2/8/2P2N2/PP1PPPPP/RNBQKB1R w KQkq - 0 3 || ['d2d4', 'g2g3']
rnbqkbnr/pp1pp1pp/2p5/5p2/8/2P2N2/PP1PPPPP/RNBQKB1R w KQkq - 0 3 || ['d1c2', 'a2a4']
rnbqkbnr/ppppp1pp/8/5p2/3P4/2P5/PP2PPPP/RNBQKBNR b KQkq - 0 2 || ['e7e6', 'g8f6']
rnbqkbnr/pppp2pp/4p3/5p2/3P4/2P5/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['g1h3', 'g1f3']
rnbqkb1r/ppppp1pp/5n2/5p2/3P4/2P5/PP2PPPP/RNBQKBNR w KQkq - 1 3 || ['c1g5', 'h2h3']
rnbqkbnr/1pppp1pp/8/p4p2/3P4/2P5/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['c3c4', 'd1c2']
rnbqkbnr/ppp1p1pp/3p4/5p2/3P4/2P5/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'c1f4']
r1bqkbnr/ppppp1pp/2n5/5p2/3P4/2P5/PP2PPPP/RNBQKBNR w KQkq - 1 3 || ['g1f3', 'd1c2']
rnbqkbnr/1pppp1pp/p7/5p2/3P4/2P5/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['g2g3']
rnbqkbnr/ppp1p1pp/8/3p1p2/3P4/2P5/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'c1f4']
rnbqkbnr/pp1pp1pp/2p5/5p2/3P4/2P5/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['d1c2', 'a2a4']
rnbqkbnr/p1ppp1pp/1p6/5p2/3P4/2P5/PP2PPPP/RNBQKBNR w KQkq - 0 3 || ['c1g5', 'b1d2']
rnbqkbnr/pppppppp/8/8/8/6P1/PPPPPP1P/RNBQKBNR b KQkq - 0 1 || ['e7e5']
rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2 || ['c2c4', 'c2c3']
rnbqkbnr/pppp1ppp/8/4p3/2P5/6P1/PP1PPP1P/RNBQKBNR b KQkq - 0 2 || ['c7c6', 'g8f6']
rnbqkbnr/pp1p1ppp/2p5/4p3/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - 0 3 || ['d2d4']
rnbqkb1r/pppp1ppp/5n2/4p3/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - 1 3 || ['f1g2', 'd2d3']
rnbqkbnr/ppp2ppp/8/3pp3/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - 0 3 || ['c4d5']
rnbqk1nr/ppppbppp/8/4p3/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - 1 3 || ['b1c3', 'f1g2']
rnbqk1nr/pppp1ppp/8/2b1p3/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - 1 3 || ['b1c3', 'g1f3']
r1bqkbnr/pppp1ppp/2n5/4p3/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - 1 3 || ['f1g2', 'b1c3']
rnbqkbnr/pppp1pp1/8/4p2p/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'b1c3']
rnbqkbnr/1ppp1ppp/8/p3p3/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - 0 3 || ['b1c3', 'a2a3']
rnbqkbnr/ppp2ppp/3p4/4p3/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - 0 3 || ['b1c3', 'g1f3']
rnbqkbnr/pppp1p1p/6p1/4p3/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'b1c3']
rnbqkbnr/pppp1ppp/8/4p3/8/2P3P1/PP1PPP1P/RNBQKBNR b KQkq - 0 2 || ['b8c6', 'd7d5']
r1bqkbnr/pppp1ppp/2n5/4p3/8/2P3P1/PP1PPP1P/RNBQKBNR w KQkq - 1 3 || ['d2d4', 'c3c4']
rnbqkbnr/ppp2ppp/8/3pp3/8/2P3P1/PP1PPP1P/RNBQKBNR w KQkq - 0 3 || ['d2d4', 'f1g2']
rnbqkb1r/pppp1ppp/5n2/4p3/8/2P3P1/PP1PPP1P/RNBQKBNR w KQkq - 1 3 || ['d2d4', 'f1g2']
rnbqkbnr/1ppp1ppp/8/p3p3/8/2P3P1/PP1PPP1P/RNBQKBNR w KQkq - 0 3 || ['d2d4', 'c3c4']
rnbqkbnr/pp1p1ppp/2p5/4p3/8/2P3P1/PP1PPP1P/RNBQKBNR w KQkq - 0 3 || ['g1f3', 'd2d3']
rnbqkbnr/pppp1pp1/7p/4p3/8/2P3P1/PP1PPP1P/RNBQKBNR w KQkq - 0 3 || ['d2d4', 'g1f3']
rnbqk1nr/ppppbppp/8/4p3/8/2P3P1/PP1PPP1P/RNBQKBNR w KQkq - 1 3 || ['d2d4', 'f1g2']
rnbqkbnr/pppp2pp/8/4pp2/8/2P3P1/PP1PPP1P/RNBQKBNR w KQkq - 0 3 || ['d2d4', 'c3c4']
rnbqkbnr/pp1p1ppp/8/2p1p3/8/2P3P1/PP1PPP1P/RNBQKBNR w KQkq - 0 3 || ['d2d4', 'g1f3']
rnbqkbnr/pppp1ppp/8/4p3/3P4/6P1/PPP1PP1P/RNBQKBNR b KQkq - 0 2 || ['e5d4', 'd7d6']
rnbqkbnr/pppp1ppp/8/8/3p4/6P1/PPP1PP1P/RNBQKBNR w KQkq - 0 3 || ['d1d4', 'f1g2']
rnbqkbnr/ppp2ppp/3p4/4p3/3P4/6P1/PPP1PP1P/RNBQKBNR w KQkq - 0 3 || ['e2e4']
rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPPBP/RNBQK1NR b KQkq - 1 2 || ['d7d5', 'g8f6']
